WARNING:root:2021-12-29 16:31:56.655449, Mouse spotted
WARNING:root:2021-12-29 16:31:56.745289, Mouse spotted
WARNING:root:2021-12-29 16:31:56.811397, Mouse spotted
WARNING:root:2021-12-29 16:31:56.889081, Mouse spotted
WARNING:root:2021-12-29 16:31:56.954509, Mouse spotted
WARNING:root:2021-12-29 16:31:57.043927, Mouse spotted
WARNING:root:2021-12-29 16:31:57.109816, Mouse spotted
WARNING:root:2021-12-29 16:31:57.174620, Mouse spotted
WARNING:root:2021-12-29 16:31:57.242078, Mouse spotted
WARNING:root:2021-12-29 16:31:57.317127, Mouse spotted
WARNING:root:2021-12-29 16:31:57.383356, Mouse spotted
WARNING:root:2021-12-29 16:31:57.450940, Mouse spotted
WARNING:root:2021-12-29 16:31:57.520663, Mouse spotted
WARNING:root:2021-12-29 16:31:57.586853, Mouse spotted
WARNING:root:2021-12-29 16:31:57.655839, Mouse spotted
WARNING:root:2021-12-29 16:31:57.739658, Mouse spotted
WARNING:root:2021-12-29 16:31:57.805892, Mouse spotted
WARNING:root:2021-12-29 16:31:57.884919, Mouse spotted
WARNING:root:2021-12-29 16:31:57.977944, Mouse spotted
WARNING:root:2021-12-29 16:31:58.067307, Mouse spotted
WARNING:root:2021-12-29 16:31:58.135694, Mouse spotted
WARNING:root:2021-12-29 16:31:58.201617, Mouse spotted
WARNING:root:2021-12-29 16:31:58.267153, Mouse spotted
WARNING:root:2021-12-29 16:31:58.342996, Mouse spotted
WARNING:root:2021-12-29 16:31:58.413085, Mouse spotted
WARNING:root:2021-12-29 16:31:58.479416, Mouse spotted
WARNING:root:2021-12-29 16:31:58.545381, Mouse spotted
WARNING:root:2021-12-29 16:31:58.611290, Mouse spotted
WARNING:root:2021-12-29 16:31:58.690273, Mouse spotted
WARNING:root:2021-12-29 16:31:58.777874, Mouse spotted
WARNING:root:2021-12-29 16:31:58.853420, Mouse spotted
WARNING:root:2021-12-29 16:31:58.920124, Mouse spotted
WARNING:root:2021-12-29 16:31:58.988821, Mouse spotted
WARNING:root:2021-12-29 16:31:59.089388, Mouse spotted
WARNING:root:2021-12-29 16:31:59.156272, Mouse spotted
WARNING:root:2021-12-29 16:31:59.222394, Mouse spotted
WARNING:root:2021-12-29 16:31:59.291199, Mouse spotted
WARNING:root:2021-12-29 16:31:59.364537, Mouse spotted
WARNING:root:2021-12-29 16:31:59.449275, Mouse spotted
WARNING:root:2021-12-29 16:31:59.590227, Mouse spotted
WARNING:root:2021-12-29 16:31:59.665205, Mouse spotted
WARNING:root:2021-12-29 16:31:59.768997, Mouse spotted
WARNING:root:2021-12-29 16:31:59.834346, Mouse spotted
WARNING:root:2021-12-29 16:31:59.918035, Mouse spotted
WARNING:root:2021-12-29 16:31:59.982358, Mouse spotted
WARNING:root:2021-12-29 16:32:00.070126, Mouse spotted
WARNING:root:2021-12-29 16:32:00.135323, Mouse spotted
WARNING:root:2021-12-29 16:32:00.203814, Mouse spotted
WARNING:root:2021-12-29 16:32:00.290710, Mouse spotted
WARNING:root:2021-12-29 16:32:00.379994, Mouse spotted
WARNING:root:2021-12-29 16:32:00.444414, Mouse spotted
WARNING:root:2021-12-29 16:32:00.509906, Mouse spotted
WARNING:root:2021-12-29 16:32:00.575366, Mouse spotted
WARNING:root:2021-12-29 16:32:00.643020, Mouse spotted
WARNING:root:2021-12-29 16:32:00.741108, Mouse spotted
WARNING:root:2021-12-29 16:32:00.811237, Mouse spotted
WARNING:root:2021-12-29 16:32:00.890816, Mouse spotted
WARNING:root:2021-12-29 16:32:00.956844, Mouse spotted
WARNING:root:2021-12-29 16:32:01.050510, Mouse spotted
WARNING:root:2021-12-29 16:32:01.120031, Mouse spotted
WARNING:root:2021-12-29 16:32:01.184190, Mouse spotted
WARNING:root:2021-12-29 16:32:01.249501, Mouse spotted
WARNING:root:2021-12-29 16:32:01.315407, Mouse spotted
WARNING:root:2021-12-29 16:32:01.382846, Mouse spotted
WARNING:root:2021-12-29 16:32:01.448461, Mouse spotted
WARNING:root:2021-12-29 16:32:01.513535, Mouse spotted
WARNING:root:2021-12-29 16:32:01.578902, Mouse spotted
WARNING:root:2021-12-29 16:32:01.645746, Mouse spotted
WARNING:root:2021-12-29 16:32:01.771963, Mouse spotted
WARNING:root:2021-12-29 16:32:01.855901, Mouse spotted
WARNING:root:2021-12-29 16:32:01.927779, Mouse spotted
WARNING:root:2021-12-29 16:32:02.044474, Mouse spotted
WARNING:root:2021-12-29 16:32:02.116583, Mouse spotted
WARNING:root:2021-12-29 16:32:02.188201, Mouse spotted
WARNING:root:2021-12-29 16:32:02.260023, Mouse spotted
WARNING:root:2021-12-29 16:32:02.343666, Mouse spotted
WARNING:root:2021-12-29 16:32:02.415661, Mouse spotted
WARNING:root:2021-12-29 16:32:02.487731, Mouse spotted
WARNING:root:2021-12-29 16:32:02.559885, Mouse spotted
WARNING:root:2021-12-29 16:32:02.636428, Mouse spotted
WARNING:root:2021-12-29 16:32:02.798989, Mouse spotted
WARNING:root:2021-12-29 16:32:03.019139, Mouse spotted
WARNING:root:2021-12-29 16:32:03.108071, Mouse spotted
WARNING:root:2021-12-29 16:32:03.177626, Mouse spotted
WARNING:root:2021-12-29 16:32:03.245197, Mouse spotted
WARNING:root:2021-12-29 16:32:03.311104, Mouse spotted
WARNING:root:2021-12-29 16:32:03.407093, Mouse spotted
WARNING:root:2021-12-29 16:32:03.474605, Mouse spotted
WARNING:root:2021-12-29 16:32:03.544380, Mouse spotted
WARNING:root:2021-12-29 16:32:03.611148, Mouse spotted
WARNING:root:2021-12-29 16:32:03.693546, Mouse spotted
WARNING:root:2021-12-29 16:32:03.764148, Mouse spotted
WARNING:root:2021-12-29 16:32:03.833468, Mouse spotted
WARNING:root:2021-12-29 16:32:03.903926, Mouse spotted
WARNING:root:2021-12-29 16:32:03.970791, Mouse spotted
WARNING:root:2021-12-29 16:32:04.083569, Mouse spotted
WARNING:root:2021-12-29 16:32:04.150632, Mouse spotted
WARNING:root:2021-12-29 16:32:04.217310, Mouse spotted
WARNING:root:2021-12-29 16:32:04.284257, Mouse spotted
WARNING:root:2021-12-29 16:32:04.361035, Mouse spotted
WARNING:root:2021-12-29 16:32:04.447739, Mouse spotted
WARNING:root:2021-12-29 16:32:04.513215, Mouse spotted
WARNING:root:2021-12-29 16:32:04.581530, Mouse spotted
WARNING:root:2021-12-29 16:32:04.650177, Mouse spotted
WARNING:root:2021-12-29 16:32:04.752520, Mouse spotted
WARNING:root:2021-12-29 16:32:04.818714, Mouse spotted
WARNING:root:2021-12-29 16:32:04.892495, Mouse spotted
WARNING:root:2021-12-29 16:32:04.958993, Mouse spotted
WARNING:root:2021-12-29 16:32:05.060256, Mouse spotted
WARNING:root:2021-12-29 16:32:05.207936, Mouse spotted
WARNING:root:2021-12-29 16:32:05.353512, Mouse spotted
WARNING:root:2021-12-29 16:32:05.428962, Mouse spotted
WARNING:root:2021-12-29 16:32:05.499407, Mouse spotted
WARNING:root:2021-12-29 16:32:05.567919, Mouse spotted
WARNING:root:2021-12-29 16:32:05.656410, Mouse spotted
WARNING:root:2021-12-29 16:32:05.768675, Mouse spotted
WARNING:root:2021-12-29 16:32:05.842569, Mouse spotted
WARNING:root:2021-12-29 16:32:05.913663, Mouse spotted
WARNING:root:2021-12-29 16:32:05.980870, Mouse spotted
WARNING:root:2021-12-29 16:32:06.068843, Mouse spotted
WARNING:root:2021-12-29 16:32:06.137675, Mouse spotted
WARNING:root:2021-12-29 16:32:06.207903, Mouse spotted
WARNING:root:2021-12-29 16:32:06.274944, Mouse spotted
WARNING:root:2021-12-29 16:32:06.354152, Mouse spotted
WARNING:root:2021-12-29 16:32:06.420876, Mouse spotted
WARNING:root:2021-12-29 16:32:06.487905, Mouse spotted
WARNING:root:2021-12-29 16:32:06.557333, Mouse spotted
WARNING:root:2021-12-29 16:32:06.624700, Mouse spotted
WARNING:root:2021-12-29 16:32:06.703208, Mouse spotted
WARNING:root:2021-12-29 16:32:06.769554, Mouse spotted
WARNING:root:2021-12-29 16:32:06.837154, Mouse spotted
WARNING:root:2021-12-29 16:32:06.905826, Mouse spotted
WARNING:root:2021-12-29 16:32:06.972556, Mouse spotted
WARNING:root:2021-12-29 16:32:07.058634, Mouse spotted
WARNING:root:2021-12-29 16:32:07.128187, Mouse spotted
WARNING:root:2021-12-29 16:32:07.197787, Mouse spotted
WARNING:root:2021-12-29 16:32:07.309177, Mouse spotted
WARNING:root:2021-12-29 16:32:07.405669, Mouse spotted
WARNING:root:2021-12-29 16:32:07.476275, Mouse spotted
WARNING:root:2021-12-29 16:32:07.553430, Mouse spotted
WARNING:root:2021-12-29 16:32:07.632113, Mouse spotted
WARNING:root:2021-12-29 16:32:07.717494, Mouse spotted
WARNING:root:2021-12-29 16:32:07.786681, Mouse spotted
WARNING:root:2021-12-29 16:32:07.882087, Mouse spotted
WARNING:root:2021-12-29 16:32:07.990083, Mouse spotted
WARNING:root:2021-12-29 16:32:08.305742, Mouse spotted
WARNING:root:2021-12-29 16:32:08.409616, Mouse spotted
WARNING:root:2021-12-29 16:32:08.501632, Mouse spotted
WARNING:root:2021-12-29 16:32:08.568755, Mouse spotted
WARNING:root:2021-12-29 16:32:08.637497, Mouse spotted
WARNING:root:2021-12-29 16:32:08.719928, Mouse spotted
WARNING:root:2021-12-29 16:32:08.835920, Mouse spotted
WARNING:root:2021-12-29 16:32:08.926323, Mouse spotted
WARNING:root:2021-12-29 16:32:09.020231, Mouse spotted
WARNING:root:2021-12-29 16:32:09.098891, Mouse spotted
WARNING:root:2021-12-29 16:32:09.177215, Mouse spotted
WARNING:root:2021-12-29 16:32:09.318747, Mouse spotted
WARNING:root:2021-12-29 16:32:18.584932, Mouse spotted
WARNING:root:2021-12-29 16:32:18.697864, Mouse spotted
WARNING:root:2021-12-29 16:32:18.776756, Mouse spotted
WARNING:root:2021-12-29 16:32:18.915858, Mouse spotted
WARNING:root:2021-12-29 16:32:18.982840, Mouse spotted
WARNING:root:2021-12-29 16:32:19.145319, Mouse spotted
WARNING:root:2021-12-29 16:32:19.216797, Mouse spotted
WARNING:root:2021-12-29 16:32:19.283768, Mouse spotted
WARNING:root:2021-12-29 16:32:19.554475, Mouse spotted
WARNING:root:2021-12-29 16:32:19.716346, Mouse spotted
WARNING:root:2021-12-29 16:32:19.781374, Mouse spotted
WARNING:root:2021-12-29 16:32:26.905184, Mouse spotted
WARNING:root:2021-12-29 16:32:27.140901, Mouse spotted
WARNING:root:2021-12-29 16:32:27.348277, Mouse spotted
WARNING:root:2021-12-29 16:32:27.501096, Mouse spotted
WARNING:root:2021-12-29 16:32:27.653307, Mouse spotted
WARNING:root:2021-12-29 16:32:27.791110, Mouse spotted
WARNING:root:2021-12-29 16:32:27.948148, Mouse spotted
WARNING:root:2021-12-29 16:32:28.086923, Mouse spotted
WARNING:root:2021-12-29 16:32:28.236279, Mouse spotted
WARNING:root:2021-12-29 16:32:28.380697, Mouse spotted
WARNING:root:2021-12-29 16:32:28.511126, Mouse spotted
WARNING:root:2021-12-29 16:32:28.673091, Mouse spotted
WARNING:root:2021-12-29 16:32:30.785961, Mouse spotted
WARNING:root:2021-12-29 16:32:30.919503, Mouse spotted
WARNING:root:2021-12-29 16:32:31.058735, Mouse spotted
WARNING:root:2021-12-29 16:32:31.182456, Mouse spotted
WARNING:root:2021-12-29 16:32:31.337863, Mouse spotted
WARNING:root:2021-12-29 16:32:31.500018, Mouse spotted
WARNING:root:2021-12-29 16:32:31.642474, Mouse spotted
WARNING:root:2021-12-29 16:32:31.790667, Mouse spotted
WARNING:root:2021-12-29 16:32:31.940552, Mouse spotted
WARNING:root:2021-12-29 16:32:32.098047, Mouse spotted
WARNING:root:2021-12-29 16:32:32.250692, Mouse spotted
WARNING:root:2021-12-29 16:32:32.399874, Mouse spotted
WARNING:root:2021-12-29 16:32:32.538660, Mouse spotted
WARNING:root:2021-12-29 16:32:32.678255, Mouse spotted
WARNING:root:2021-12-29 16:32:32.828092, Mouse spotted
WARNING:root:2021-12-29 16:32:32.970078, Mouse spotted
WARNING:root:2021-12-29 16:32:33.103322, Mouse spotted
WARNING:root:2021-12-29 16:32:33.250613, Mouse spotted
WARNING:root:2021-12-29 16:32:33.406584, Mouse spotted
WARNING:root:2021-12-29 16:32:33.568330, Mouse spotted
WARNING:root:2021-12-29 16:32:33.763331, Mouse spotted
WARNING:root:2021-12-29 16:32:33.959002, Mouse spotted
WARNING:root:2021-12-29 16:32:34.098018, Mouse spotted
WARNING:root:2021-12-29 16:32:34.258342, Mouse spotted
WARNING:root:2021-12-29 16:32:34.406541, Mouse spotted
WARNING:root:2021-12-29 16:32:34.580925, Mouse spotted
WARNING:root:2021-12-29 16:32:34.739440, Mouse spotted
WARNING:root:2021-12-29 16:32:34.915217, Mouse spotted
WARNING:root:2021-12-29 16:32:35.093465, Mouse spotted
WARNING:root:2021-12-29 16:32:35.262552, Mouse spotted
WARNING:root:2021-12-29 16:32:35.420544, Mouse spotted
WARNING:root:2021-12-29 16:32:35.587887, Mouse spotted
WARNING:root:2021-12-29 16:32:35.727094, Mouse spotted
WARNING:root:2021-12-29 16:32:35.879369, Mouse spotted
WARNING:root:2021-12-29 16:32:36.045336, Mouse spotted
WARNING:root:2021-12-29 16:32:36.238925, Mouse spotted
WARNING:root:2021-12-29 16:32:36.461804, Mouse spotted
WARNING:root:2021-12-29 16:32:36.666307, Mouse spotted
WARNING:root:2021-12-29 16:32:36.801608, Mouse spotted
WARNING:root:2021-12-29 16:32:36.960537, Mouse spotted
WARNING:root:2021-12-29 16:32:37.094770, Mouse spotted
WARNING:root:2021-12-29 16:32:37.240085, Mouse spotted
WARNING:root:2021-12-29 16:32:37.387455, Mouse spotted
WARNING:root:2021-12-29 16:32:37.532134, Mouse spotted
WARNING:root:2021-12-29 16:32:37.678165, Mouse spotted
WARNING:root:2021-12-29 16:32:38.720215, Mouse spotted
WARNING:root:2021-12-29 16:32:39.076204, Mouse spotted
WARNING:root:2021-12-29 16:32:39.229243, Mouse spotted
WARNING:root:2021-12-29 16:32:39.383025, Mouse spotted
WARNING:root:2021-12-29 16:32:39.574427, Mouse spotted
WARNING:root:2021-12-29 16:32:39.739639, Mouse spotted
WARNING:root:2021-12-29 16:32:39.900623, Mouse spotted
WARNING:root:2021-12-29 16:32:40.075675, Mouse spotted
WARNING:root:2021-12-29 16:32:40.222663, Mouse spotted
WARNING:root:2021-12-29 16:32:40.365260, Mouse spotted
WARNING:root:2021-12-29 16:32:40.515765, Mouse spotted
WARNING:root:2021-12-29 16:32:40.670945, Mouse spotted
WARNING:root:2021-12-29 16:32:40.810672, Mouse spotted
WARNING:root:2021-12-29 16:32:40.954876, Mouse spotted
WARNING:root:2021-12-29 16:32:41.083428, Mouse spotted
WARNING:root:2021-12-29 16:32:41.240911, Mouse spotted
WARNING:root:2021-12-29 16:32:41.388686, Mouse spotted
WARNING:root:2021-12-29 16:32:41.523586, Mouse spotted
WARNING:root:2021-12-29 16:32:41.668875, Mouse spotted
WARNING:root:2021-12-29 16:32:41.975065, Mouse spotted
WARNING:root:2021-12-29 16:32:42.098664, Mouse spotted
WARNING:root:2021-12-29 16:32:42.165653, Mouse spotted
WARNING:root:2021-12-29 16:32:42.231952, Mouse spotted
WARNING:root:2021-12-29 16:32:42.349207, Mouse spotted
WARNING:root:2021-12-29 16:32:42.615955, Mouse spotted
WARNING:root:2021-12-29 16:32:42.687396, Mouse spotted
WARNING:root:2021-12-29 16:32:42.763476, Mouse spotted
WARNING:root:2021-12-29 16:32:42.829013, Mouse spotted
WARNING:root:2021-12-29 16:32:42.907411, Mouse spotted
WARNING:root:2021-12-29 16:32:42.972766, Mouse spotted
WARNING:root:2021-12-29 16:32:43.061778, Mouse spotted
WARNING:root:2021-12-29 16:32:43.125383, Mouse spotted
WARNING:root:2021-12-29 16:32:46.382466, Mouse spotted
WARNING:root:2021-12-29 16:32:46.447296, Mouse spotted
WARNING:root:2021-12-29 16:32:46.512883, Mouse spotted
WARNING:root:2021-12-29 16:32:46.588924, Mouse spotted
WARNING:root:2021-12-29 16:32:46.656414, Mouse spotted
WARNING:root:2021-12-29 16:32:46.737939, Mouse spotted
WARNING:root:2021-12-29 16:32:46.804078, Mouse spotted
WARNING:root:2021-12-29 16:32:46.882164, Mouse spotted
WARNING:root:2021-12-29 16:32:54.756297, Mouse spotted
WARNING:root:2021-12-29 16:32:55.023419, Mouse spotted
WARNING:root:2021-12-29 16:32:55.095429, Mouse spotted
WARNING:root:2021-12-29 16:32:55.166148, Mouse spotted
WARNING:root:2021-12-29 16:32:55.232814, Mouse spotted
WARNING:root:2021-12-29 16:32:55.303061, Mouse spotted
WARNING:root:2021-12-29 16:33:39.581958, Mouse spotted
WARNING:root:2021-12-29 16:33:39.853934, Mouse spotted
WARNING:root:2021-12-29 16:33:39.995625, Mouse spotted
WARNING:root:2021-12-29 16:33:40.128698, Mouse spotted
WARNING:root:2021-12-29 16:33:40.277889, Mouse spotted
WARNING:root:2021-12-29 16:33:42.871576, Mouse spotted
WARNING:root:2021-12-29 16:33:43.010838, Mouse spotted
WARNING:root:2021-12-29 16:33:43.159433, Mouse spotted
WARNING:root:2021-12-29 16:33:43.294363, Mouse spotted
WARNING:root:2021-12-29 16:33:43.441819, Mouse spotted
WARNING:root:2021-12-29 16:33:43.581426, Mouse spotted
WARNING:root:2021-12-29 16:33:43.744404, Mouse spotted
WARNING:root:2021-12-29 16:33:43.827243, Mouse spotted
WARNING:root:2021-12-29 16:33:43.914044, Mouse spotted
WARNING:root:2021-12-29 16:33:43.993247, Mouse spotted
WARNING:root:2021-12-29 16:33:44.148691, Mouse spotted
WARNING:root:2021-12-29 16:33:44.209957, Mouse spotted
WARNING:root:2021-12-29 16:33:44.380537, Mouse spotted
WARNING:root:2021-12-29 16:33:44.443079, Mouse spotted
WARNING:root:2021-12-29 16:33:44.573146, Mouse spotted
WARNING:root:2021-12-29 16:33:44.723413, Mouse spotted
WARNING:root:2021-12-29 16:33:44.866773, Mouse spotted
WARNING:root:2021-12-29 16:33:45.014151, Mouse spotted
WARNING:root:2021-12-29 16:33:45.148202, Mouse spotted
WARNING:root:2021-12-29 16:33:45.282227, Mouse spotted
WARNING:root:2021-12-29 16:33:45.419647, Mouse spotted
WARNING:root:2021-12-29 16:33:45.551938, Mouse spotted
WARNING:root:2021-12-29 16:33:45.704327, Mouse spotted
WARNING:root:2021-12-29 16:33:45.838815, Mouse spotted
WARNING:root:2021-12-29 16:33:45.972899, Mouse spotted
WARNING:root:2021-12-29 16:33:46.136628, Mouse spotted
WARNING:root:2021-12-29 16:33:47.135604, Mouse spotted
WARNING:root:2021-12-29 16:33:47.280582, Mouse spotted
WARNING:root:2021-12-29 16:33:47.424314, Mouse spotted
WARNING:root:2021-12-29 16:33:47.578649, Mouse spotted
WARNING:root:2021-12-29 16:33:47.729120, Mouse spotted
WARNING:root:2021-12-29 16:33:47.861025, Mouse spotted
WARNING:root:2021-12-29 16:33:47.994049, Mouse spotted
WARNING:root:2021-12-29 16:33:48.141128, Mouse spotted
WARNING:root:2021-12-29 16:33:48.272126, Mouse spotted
WARNING:root:2021-12-29 16:33:48.437976, Mouse spotted
WARNING:root:2021-12-29 16:33:48.581663, Mouse spotted
WARNING:root:2021-12-29 16:33:48.723542, Mouse spotted
WARNING:root:2021-12-29 16:33:48.867625, Mouse spotted
WARNING:root:2021-12-29 16:33:49.020474, Mouse spotted
WARNING:root:2021-12-29 16:33:49.152870, Mouse spotted
WARNING:root:2021-12-29 16:33:49.310604, Mouse spotted
WARNING:root:2021-12-29 16:33:49.549004, Mouse spotted
WARNING:root:2021-12-29 16:33:49.713131, Mouse spotted
WARNING:root:2021-12-29 16:33:49.844255, Mouse spotted
WARNING:root:2021-12-29 16:34:01.472907, Mouse spotted
WARNING:root:2021-12-29 16:34:01.721781, Mouse spotted
WARNING:root:2021-12-29 16:34:01.857815, Mouse spotted
WARNING:root:2021-12-29 16:34:02.013380, Mouse spotted
WARNING:root:2021-12-29 16:34:06.343176, Mouse spotted
WARNING:root:2021-12-29 16:34:06.476698, Mouse spotted
WARNING:root:2021-12-29 16:34:06.611111, Mouse spotted
WARNING:root:2021-12-29 16:34:06.751834, Mouse spotted
WARNING:root:2021-12-29 16:34:06.890952, Mouse spotted
WARNING:root:2021-12-29 16:34:07.041030, Mouse spotted
WARNING:root:2021-12-29 16:34:16.411457, Mouse spotted
WARNING:root:2021-12-29 16:34:16.893743, Mouse spotted
WARNING:root:2021-12-29 16:34:17.033487, Mouse spotted
WARNING:root:2021-12-29 16:34:17.206956, Mouse spotted
WARNING:root:2021-12-29 16:34:17.350558, Mouse spotted
WARNING:root:2021-12-29 16:34:17.483687, Mouse spotted
WARNING:root:2021-12-29 16:34:17.623590, Mouse spotted
WARNING:root:2021-12-29 16:34:17.770624, Mouse spotted
WARNING:root:2021-12-29 16:34:17.893869, Mouse spotted
WARNING:root:2021-12-29 16:34:18.026623, Mouse spotted
WARNING:root:2021-12-29 16:34:18.130029, Mouse spotted
WARNING:root:2021-12-29 16:34:18.273420, Mouse spotted
WARNING:root:2021-12-29 16:34:18.435240, Mouse spotted
WARNING:root:2021-12-29 16:34:18.530123, Mouse spotted
WARNING:root:2021-12-29 16:34:18.598267, Mouse spotted
WARNING:root:2021-12-29 16:34:18.741059, Mouse spotted
WARNING:root:2021-12-29 16:34:18.836716, Mouse spotted
WARNING:root:2021-12-29 16:34:18.969037, Mouse spotted
WARNING:root:2021-12-29 16:34:19.040178, Mouse spotted
WARNING:root:2021-12-29 16:34:19.139805, Mouse spotted
WARNING:root:2021-12-29 16:34:19.257831, Mouse spotted
WARNING:root:2021-12-29 16:34:19.332873, Mouse spotted
WARNING:root:2021-12-29 16:34:19.399283, Mouse spotted
WARNING:root:2021-12-29 16:34:19.603414, Mouse spotted
WARNING:root:2021-12-29 16:34:19.672727, Mouse spotted
WARNING:root:2021-12-29 16:34:19.756888, Mouse spotted
WARNING:root:2021-12-29 16:34:19.854151, Mouse spotted
WARNING:root:2021-12-29 16:34:19.974757, Mouse spotted
WARNING:root:2021-12-29 16:34:20.138636, Mouse spotted
WARNING:root:2021-12-29 16:34:20.270569, Mouse spotted
WARNING:root:2021-12-29 16:34:20.347857, Mouse spotted
WARNING:root:2021-12-29 16:34:20.412944, Mouse spotted
WARNING:root:2021-12-29 16:34:20.478318, Mouse spotted
WARNING:root:2021-12-29 16:34:20.621000, Mouse spotted
WARNING:root:2021-12-29 16:34:20.690396, Mouse spotted
WARNING:root:2021-12-29 16:34:20.758565, Mouse spotted
WARNING:root:2021-12-29 16:34:21.209811, Mouse spotted
WARNING:root:2021-12-29 16:34:21.342790, Mouse spotted
WARNING:root:2021-12-29 16:34:21.669435, Mouse spotted
WARNING:root:2021-12-29 16:34:22.629399, Mouse spotted
WARNING:root:2021-12-29 16:34:23.313444, Mouse spotted
WARNING:root:2021-12-29 16:34:23.767028, Mouse spotted
WARNING:root:2021-12-29 16:34:24.050570, Mouse spotted
WARNING:root:2021-12-29 16:34:24.184255, Mouse spotted
WARNING:root:2021-12-29 16:34:24.328793, Mouse spotted
WARNING:root:2021-12-29 16:34:24.472183, Mouse spotted
WARNING:root:2021-12-29 16:34:24.619789, Mouse spotted
WARNING:root:2021-12-29 16:34:24.770150, Mouse spotted
WARNING:root:2021-12-29 16:34:24.841925, Mouse spotted
WARNING:root:2021-12-29 16:34:24.999213, Mouse spotted
WARNING:root:2021-12-29 16:34:25.168288, Mouse spotted
WARNING:root:2021-12-29 16:34:25.327421, Mouse spotted
WARNING:root:2021-12-29 16:34:31.987125, Mouse spotted
WARNING:root:2021-12-29 16:34:32.193088, Mouse spotted
WARNING:root:2021-12-29 16:34:32.340104, Mouse spotted
WARNING:root:2021-12-29 16:34:32.807542, Mouse spotted
WARNING:root:2021-12-29 16:34:33.710835, Mouse spotted
WARNING:root:2021-12-29 16:34:34.012914, Mouse spotted
WARNING:root:2021-12-29 16:34:34.179135, Mouse spotted
WARNING:root:2021-12-29 16:34:34.310645, Mouse spotted
WARNING:root:2021-12-29 16:34:34.449715, Mouse spotted
WARNING:root:2021-12-29 16:34:34.599143, Mouse spotted
WARNING:root:2021-12-29 16:34:34.743425, Mouse spotted
WARNING:root:2021-12-29 16:34:34.877756, Mouse spotted
WARNING:root:2021-12-29 16:34:35.021236, Mouse spotted
WARNING:root:2021-12-29 16:34:35.145806, Mouse spotted
WARNING:root:2021-12-29 16:34:35.207782, Mouse spotted
WARNING:root:2021-12-29 16:34:35.368261, Mouse spotted
WARNING:root:2021-12-29 16:34:35.440580, Mouse spotted
WARNING:root:2021-12-29 16:34:35.643648, Mouse spotted
WARNING:root:2021-12-29 16:34:35.797565, Mouse spotted
WARNING:root:2021-12-29 16:34:35.860032, Mouse spotted
WARNING:root:2021-12-29 16:34:36.019240, Mouse spotted
WARNING:root:2021-12-29 16:34:36.173793, Mouse spotted
WARNING:root:2021-12-29 16:34:36.321979, Mouse spotted
WARNING:root:2021-12-29 16:34:36.477661, Mouse spotted
WARNING:root:2021-12-29 16:52:30.738954, Mouse spotted
WARNING:root:2021-12-29 16:52:31.192356, Mouse spotted
WARNING:root:2021-12-29 16:52:31.304747, Mouse spotted
WARNING:root:2021-12-29 16:52:31.525331, Mouse spotted
WARNING:root:2021-12-29 16:52:31.761867, Mouse spotted
WARNING:root:2021-12-29 16:52:31.988514, Mouse spotted
WARNING:root:2021-12-29 16:52:32.169394, Mouse spotted
WARNING:root:2021-12-29 16:52:32.334599, Mouse spotted
WARNING:root:2021-12-29 16:52:32.510598, Mouse spotted
WARNING:root:2021-12-29 16:52:32.709175, Mouse spotted
WARNING:root:2021-12-29 16:52:32.897758, Mouse spotted
WARNING:root:2021-12-29 16:52:33.107097, Mouse spotted
WARNING:root:2021-12-29 16:52:33.300600, Mouse spotted
WARNING:root:2021-12-29 16:52:33.491194, Mouse spotted
WARNING:root:2021-12-29 16:52:33.659312, Mouse spotted
WARNING:root:2021-12-29 16:52:33.839547, Mouse spotted
WARNING:root:2021-12-29 16:52:34.011774, Mouse spotted
WARNING:root:2021-12-29 16:52:34.184908, Mouse spotted
WARNING:root:2021-12-29 16:52:34.413173, Mouse spotted
WARNING:root:2021-12-29 16:52:34.630860, Mouse spotted
WARNING:root:2021-12-29 16:52:34.823780, Mouse spotted
WARNING:root:2021-12-29 16:52:35.078585, Mouse spotted
WARNING:root:2021-12-29 16:52:35.322358, Mouse spotted
WARNING:root:2021-12-29 16:52:35.597812, Mouse spotted
WARNING:root:2021-12-29 16:52:35.880667, Mouse spotted
WARNING:root:2021-12-29 16:52:36.127434, Mouse spotted
WARNING:root:2021-12-29 16:52:36.322606, Mouse spotted
WARNING:root:2021-12-29 16:52:36.440491, Mouse spotted
WARNING:root:2021-12-29 16:52:36.612073, Mouse spotted
WARNING:root:2021-12-29 16:52:36.906906, Mouse spotted
WARNING:root:2021-12-29 16:52:37.080415, Mouse spotted
WARNING:root:2021-12-29 16:52:37.181071, Mouse spotted
WARNING:root:2021-12-29 16:52:37.308448, Mouse spotted
WARNING:root:2021-12-29 16:52:37.444013, Mouse spotted
WARNING:root:2021-12-29 16:52:37.664405, Mouse spotted
WARNING:root:2021-12-29 16:52:37.784170, Mouse spotted
WARNING:root:2021-12-29 16:52:37.902346, Mouse spotted
WARNING:root:2021-12-29 16:52:38.082828, Mouse spotted
WARNING:root:2021-12-29 16:52:38.291242, Mouse spotted
WARNING:root:2021-12-29 16:52:38.456240, Mouse spotted
WARNING:root:2021-12-29 16:52:38.631439, Mouse spotted
WARNING:root:2021-12-29 16:52:38.838413, Mouse spotted
WARNING:root:2021-12-29 16:52:38.944980, Mouse spotted
WARNING:root:2021-12-29 16:52:39.055215, Mouse spotted
